country,sectorName,year,pollutantName,value,unit
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0601188,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0153883,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.095146,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,11.2597,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,3.47929,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,3.47053,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0722346,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.231911,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.502747,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,13.12,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,57.8738,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.16749,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,7.58142,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0475565,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,7.25576,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,2.51259,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,8.54783,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0222468,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.862652,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.00313367,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,2.39796,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,6.699e-06,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,6.80681,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,1.19964,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.212389,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.000177371,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0079465,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,5.97587,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.642679,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,9.15332,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.157591,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.119471,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.011075,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.104851,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,4.89562,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,3.34137,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,1.57438,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,2.36424,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.5985,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,17.9194,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.0758538,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,NOx,0.544832,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0223973,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0132386,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.00522859,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,5.02447,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.05,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,116.809,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.056223,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,177.33,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0190292,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0694431,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.648298,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.643581,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0105625,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.227538,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.32362,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,3.49386,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0337748,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0903063,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.000228067,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,1.46865,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0330349,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0764265,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.753705,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0134723,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.684719,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.00148129,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.858547,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,1.02826,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0315,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,3.619e-07,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.116059,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.0002718,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,7.765,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,6.38507,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.00194,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.265798,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2011,SOx,0.187533,Gg (1000 tonnes)
Greece,National navigation (shipping),2011,NOx,32.3508,kt
Greece,National navigation (shipping),2011,SOx,13.12,kt
Greece,Nitric acid production,2011,NOx,0.330416,kt
Greece,Open burning of waste,2011,NOx,5.97587,kt
Greece,Open burning of waste,2011,SOx,0.227538,kt
Greece,Other product use (please specify in the IIR),2011,NOx,0.0475565,kt
Greece,Other product use (please specify in the IIR),2011,SOx,0.0002718,kt
Greece,"Other, Mobile (including military, land based and recreational boats)",2011,NOx,1.06431,kt
Greece,"Other, Mobile (including military, land based and recreational boats)",2011,SOx,0.0134723,kt
Greece,Petroleum refining,2011,NOx,4.89562,kt
Greece,Petroleum refining,2011,SOx,7.765,kt
Greece,Public electricity and heat production,2011,NOx,114.078,kt
Greece,Public electricity and heat production,2011,SOx,116.809,kt
Greece,Railways,2011,NOx,0.5985,kt
Greece,Railways,2011,SOx,0.0315,kt
Greece,Residential: Stationary,2011,NOx,7.58142,kt
Greece,Residential: Stationary,2011,SOx,5.02447,kt
Greece,Road transport: Automobile road abrasion (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Automobile road abrasion (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Automobile tyre and brake wear (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Automobile tyre and brake wear (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Gasoline evaporation (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Gasoline evaporation (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Heavy duty vehicles and buses,2011,NOx,57.8738,kt
Greece,Road transport: Heavy duty vehicles and buses,2011,SOx,0.0337748,kt
Greece,Road transport: Heavy duty vehicles and buses (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Heavy duty vehicles and buses (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Light duty vehicles,2011,NOx,9.33992,kt
Greece,Road transport: Light duty vehicles,2011,SOx,0.0132386,kt
Greece,Road transport: Light duty vehicles (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Light duty vehicles (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Mopeds & motorcycles,2011,NOx,2.36424,kt
Greece,Road transport: Mopeds & motorcycles,2011,SOx,0.00522859,kt
Greece,Road transport: Mopeds & motorcycles (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Mopeds & motorcycles (fuel used),2011,SOx,0.0,kt
Greece,Road transport: Passenger cars,2011,NOx,15.8691,kt
Greece,Road transport: Passenger cars,2011,SOx,0.056223,kt
Greece,Road transport: Passenger cars (fuel used),2011,NOx,0.0,kt
Greece,Road transport: Passenger cars (fuel used),2011,SOx,0.0,kt
Greece,Sewage sludge applied to soils,2011,NOx,0.0222468,kt
Greece,Stationary combustion in manufacturing industries and construction: Chemicals,2011,NOx,3.34137,kt
Greece,Stationary combustion in manufacturing industries and construction: Chemicals,2011,SOx,0.858547,kt
Greece,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2011,NOx,2.71101,kt
Greece,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2011,SOx,1.02826,kt
Greece,Stationary combustion in manufacturing industries and construction: Iron and steel,2011,NOx,0.231911,kt
Greece,Stationary combustion in manufacturing industries and construction: Iron and steel,2011,SOx,0.0223973,kt
Greece,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2011,NOx,2.39796,kt
Greece,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2011,SOx,1.46865,kt
Greece,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2011,NOx,9.15332,kt
Greece,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2011,SOx,6.38507,kt
Greece,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2011,NOx,6.80681,kt
Greece,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2011,SOx,3.49386,kt
Greece,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2011,NOx,0.642679,kt
Greece,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2011,SOx,0.32362,kt
Greece,Urine and dung deposited by grazing animals,2011,NOx,8.54783,kt
Greece,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2012,NOx,2.44345,kt
Greece,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2012,SOx,0.00319401,kt
Greece,Agriculture/Forestry/Fishing: Stationary,2012,NOx,1.72197,kt
Greece,Agriculture/Forestry/Fishing: Stationary,2012,SOx,0.354072,kt
Greece,Aluminium production,2012,NOx,0.165046,kt
Greece,Aluminium production,2012,SOx,0.742707,kt
Greece,Ammonia production,2012,NOx,0.106691,kt
Greece,Animal manure applied to soils,2012,NOx,2.51298,kt
Greece,Chemical industry: Other (please specify in the IIR),2012,SOx,0.128803,kt
Greece,Clinical waste incineration,2012,NOx,0.00951029,kt
Greece,Clinical waste incineration,2012,SOx,0.000915469,kt
Greece,Commercial/Institutional: Stationary,2012,NOx,4.88403,kt
Greece,Commercial/Institutional: Stationary,2012,SOx,0.939291,kt
Greece,Domestic aviation LTO (civil),2012,NOx,0.46464,kt
Greece,Domestic aviation LTO (civil),2012,SOx,0.0303738,kt
Greece,Domestic aviation cruise (civil),2012,NOx,1.42532,kt
Greece,Domestic aviation cruise (civil),2012,SOx,0.0691327,kt
Greece,Ferroalloys production,2012,NOx,0.21359,kt
Greece,Ferroalloys production,2012,SOx,0.95,kt
Greece,Field burning of agricultural residues,2012,NOx,0.867535,kt
Greece,Field burning of agricultural residues,2012,SOx,0.188595,kt
Greece,Forest fires,2012,SOx,0.0702804,kt
Greece,Forest fires,2012,NOx,0.351402,kt
Greece,Industrial waste incineration,2012,SOx,3.619e-07,kt
Greece,Industrial waste incineration,2012,NOx,6.699e-06,kt
Greece,Inorganic N-fertilizers (includes also urea application),2012,NOx,7.0178,kt
Greece,International aviation LTO (civil),2012,NOx,1.08887,kt
Greece,International aviation LTO (civil),2012,SOx,0.0627141,kt
Greece,International aviation cruise (civil),2012,NOx,9.93876,kt
Greece,International aviation cruise (civil),2012,SOx,0.572549,kt
Greece,International maritime navigation,2012,NOx,162.192,kt
Greece,International maritime navigation,2012,SOx,143.52,kt
Greece,Iron and steel production,2012,NOx,0.162123,kt
Greece,Iron and steel production,2012,SOx,0.0748261,kt
Greece,Lead production,2012,SOx,0.05,kt
Greece,Manufacture of solid fuels and other energy industries,2012,NOx,0.0712197,kt
Greece,Manufacture of solid fuels and other energy industries,2012,SOx,0.000224862,kt
Greece,Manure management - Broilers,2012,NOx,0.593838,kt
Greece,Manure management - Buffalo,2012,NOx,0.000179861,kt
Greece,Manure management - Dairy cattle,2012,NOx,0.077089,kt
Greece,Manure management - Goats,2012,NOx,0.0587429,kt
Greece,Manure management - Horses,2012,NOx,0.0077665,kt
Greece,Manure management - Laying hens,2012,NOx,0.114283,kt
Greece,Manure management - Mules and asses,2012,NOx,0.0118175,kt
Greece,Manure management - Non-dairy cattle,2012,NOx,0.119895,kt
Greece,Manure management - Other poultry,2012,NOx,0.00341554,kt
Greece,Manure management - Sheep,2012,NOx,0.105341,kt
Greece,Manure management - Swine,2012,NOx,0.012346,kt
Greece,Manure management - Turkeys,2012,NOx,0.013274,kt
Greece,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2012,NOx,2.4962,kt
Greece,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2012,SOx,0.00146,kt
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,2.18815,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.46464,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.9975,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,162.192,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,4.88403,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,2.44345,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.013274,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.00341554,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,101.951,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,1.42532,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,44.1938,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,2.42807,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,34.9018,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.162123,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.165046,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,6.55782,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.351402,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.878503,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.68395,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,11.3547,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,8.10985,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,1.08887,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0702804,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,8.682,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.279017,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,3.96839,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0691327,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0481952,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.105341,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.000179861,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.106691,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.593838,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,2.51298,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,6.699e-06,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.00951029,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0879629,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.119895,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.114283,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,3.2108,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,9.93876,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,7.90861,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,7.35427,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,1.72197,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.205228,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.21359,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0587429,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0077665,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,8.39717,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.511254,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,13.5545,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0118175,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,7.0178,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0221728,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.0712197,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,2.4962,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,1.04157,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.077089,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.012346,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,0.867535,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,NOx,5.97944,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,89.5675,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,7.00716,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0525,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,4.40991,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.00319401,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0131844,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.00536973,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.95,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.742707,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.188595,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,3.619e-07,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,143.52,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.519244,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.572549,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.05,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0112798,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.000157644,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.134348,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.00146,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0627141,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0303738,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0259425,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.0748261,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.000915469,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.227674,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.000224862,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.27354,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,1.32709,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,22.59,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.939291,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.354072,Gg (1000 tonnes)
Greece,NATIONAL TOTAL FOR COMPLIANCE,2012,SOx,0.128803,Gg (1000 tonnes)
Greece,National navigation (shipping),2012,NOx,34.9018,kt
Greece,National navigation (shipping),2012,SOx,22.59,kt
Greece,Nitric acid production,2012,NOx,0.205228,kt
Greece,Open burning of waste,2012,NOx,5.97944,kt
Greece,Open burning of waste,2012,SOx,0.227674,kt
Greece,Other product use (please specify in the IIR),2012,NOx,0.0879629,kt
Greece,Other product use (please specify in the IIR),2012,SOx,0.000157644,kt
Greece,"Other, Mobile (including military, land based and recreational boats)",2012,NOx,1.04157,kt
Greece,"Other, Mobile (including military, land based and recreational boats)",2012,SOx,0.0131844,kt
Greece,Petroleum refining,2012,SOx,8.682,kt
Greece,Petroleum refining,2012,NOx,6.55782,kt
Greece,Public electricity and heat production,2012,NOx,101.951,kt
Greece,Public electricity and heat production,2012,SOx,89.5675,kt
Greece,Railways,2012,NOx,0.9975,kt
